Study Start:  time = 3.603816
Grid Cleared:  time = 3.603816
Added Block at 4, 14:  time = 60.65681
Added Block at 5, 14:  time = 60.67341
Added Block at 6, 14:  time = 60.68949
Added Block at 7, 14:  time = 60.68949
Added Block at 8, 14:  time = 60.70613
Added Block at 9, 14:  time = 60.70613
Added Block at 10, 14:  time = 60.72301
Added Block at 11, 14:  time = 60.72301
Added Block at 12, 14:  time = 60.73964
Added Block at 13, 14:  time = 60.73964
Added Block at 14, 14:  time = 60.75632
Added Block at 15, 14:  time = 60.7735
Added Block at 16, 14:  time = 60.79025
Added Block at 17, 14:  time = 60.80689
Added Block at 18, 14:  time = 60.84024
Added Block at 19, 14:  time = 60.87325
Added Block at 20, 14:  time = 60.90663
Added Block at 21, 14:  time = 60.97323
Added Block at 22, 14:  time = 60.98995
Added Block at 23, 14:  time = 61.02322
Added Block at 24, 14:  time = 61.0565
Added Block at 25, 14:  time = 61.07346
Added Block at 26, 14:  time = 61.10686
Added Block at 27, 14:  time = 61.14016
Added Block at 28, 14:  time = 61.1736
Added Block at 29, 14:  time = 61.20693
Added Block at 30, 14:  time = 61.25811
Added Block at 31, 14:  time = 61.30828
Added Block at 32, 14:  time = 61.3415
Added Block at 33, 14:  time = 61.40753
Added Block at 34, 14:  time = 61.47424
Added Block at 35, 14:  time = 61.57347
Added Block at 36, 14:  time = 61.67433
Added Block at 36, 13:  time = 61.70763
Added Block at 37, 13:  time = 61.72425
Added Block at 38, 13:  time = 61.77408
Added Block at 39, 13:  time = 61.84081
Added Block at 40, 13:  time = 61.90685
Added Block at 41, 13:  time = 61.94142
Added Block at 42, 13:  time = 61.99146
Added Block at 43, 13:  time = 62.0248
Added Block at 44, 13:  time = 62.07428
Added Block at 45, 13:  time = 62.10758
Added Block at 46, 13:  time = 62.14085
Added Block at 36, 13:  time = 63.50901
Added Block at 36, 13:  time = 63.50901
Added Block at 36, 13:  time = 63.50901
Added Block at 36, 13:  time = 63.50901
Added Block at 37, 13:  time = 63.60842
Added Block at 38, 13:  time = 63.67536
Added Block at 38, 13:  time = 63.67536
Added Block at 38, 13:  time = 63.67536
Added Block at 39, 13:  time = 63.72545
Added Block at 39, 13:  time = 63.72545
Added Block at 39, 13:  time = 63.72545
Added Block at 39, 13:  time = 65.6433
Added Block at 38, 13:  time = 65.89351
Added Block at 38, 13:  time = 66.72813
Added Block at 38, 13:  time = 66.72813
Added Block at 38, 13:  time = 66.72813
Added Block at 38, 13:  time = 66.72813
Added Block at 45, 14:  time = 68.99706
Added Block at 46, 14:  time = 69.0799
Added Block at 47, 14:  time = 69.11366
Added Block at 48, 14:  time = 69.14693
Added Block at 49, 14:  time = 69.16358
Added Block at 50, 14:  time = 69.19716
Added Block at 51, 14:  time = 69.41389
Added Block at 52, 14:  time = 69.53054
Added Block at 53, 14:  time = 69.58051
Added Block at 54, 14:  time = 69.68049
Added Block at 52, 13:  time = 71.04833
Added Block at 52, 12:  time = 71.13132
Added Block at 52, 11:  time = 71.21517
Added Block at 52, 10:  time = 71.26508
Added Block at 52, 9:  time = 71.36504
Added Block at 51, 10:  time = 72.13248
Added Block at 50, 10:  time = 72.18234
Added Block at 49, 10:  time = 72.24895
Added Block at 48, 10:  time = 72.33298
Added Block at 52, 9:  time = 73.40016
Added Block at 52, 9:  time = 73.40016
Added Block at 52, 9:  time = 73.40016
Added Block at 52, 9:  time = 73.40016
Added Block at 53, 11:  time = 74.33421
Added Block at 52, 11:  time = 74.71839
Added Block at 52, 11:  time = 74.71839
Added Block at 52, 11:  time = 74.71839
Added Block at 52, 11:  time = 74.71839
Added Block at 53, 11:  time = 75.16809
Added Block at 53, 11:  time = 75.16809
Added Block at 53, 11:  time = 75.16809
Added Block at 53, 11:  time = 75.16809
Added Block at 47, 10:  time = 76.16962
Added Block at 45, 14:  time = 78.42133
Added Block at 45, 14:  time = 78.42133
Added Block at 45, 14:  time = 78.42133
Added Block at 45, 14:  time = 78.42133
Added Block at 46, 14:  time = 78.70409
Added Block at 46, 14:  time = 78.70409
Added Block at 46, 14:  time = 78.70409
Added Block at 47, 14:  time = 78.97137
Added Block at 47, 14:  time = 78.97137
Added Block at 47, 14:  time = 78.97137
Added Block at 48, 14:  time = 79.32207
Added Block at 48, 14:  time = 79.32207
Added Block at 49, 14:  time = 79.97194
Added Block at 49, 14:  time = 79.97194
Added Block at 52, 12:  time = 82.0234
Added Block at 52, 12:  time = 82.0234
Added Block at 52, 12:  time = 82.0234
Added Block at 52, 12:  time = 82.0234
Added Block at 54, 11:  time = 85.09242
Added Block at 55, 11:  time = 85.19228
Added Block at 56, 11:  time = 85.27644
Added Block at 57, 11:  time = 85.30979
Added Block at 58, 11:  time = 85.34298
Added Block at 59, 11:  time = 85.35976
Added Block at 60, 11:  time = 85.39302
Added Block at 61, 11:  time = 85.4265
Added Block at 62, 11:  time = 85.44317
Added Block at 63, 11:  time = 85.47736
Added Block at 64, 11:  time = 85.49403
Added Block at 65, 11:  time = 85.51067
Added Block at 66, 11:  time = 85.54399
Added Block at 61, 12:  time = 86.76072
Added Block at 60, 12:  time = 86.86112
Added Block at 59, 12:  time = 86.89439
Added Block at 58, 12:  time = 86.9607
Added Block at 57, 12:  time = 87.04453
Added Block at 66, 13:  time = 87.99474
Added Block at 67, 13:  time = 88.11275
Added Block at 68, 13:  time = 88.14618
Added Block at 69, 13:  time = 88.17927
Added Block at 70, 13:  time = 88.19618
Added Block at 71, 13:  time = 88.22887
Added Block at 72, 13:  time = 88.24549
Added Block at 73, 13:  time = 88.27882
Added Block at 74, 13:  time = 88.31247
Added Block at 75, 13:  time = 88.34576
Added Block at 76, 13:  time = 88.39584
Added Block at 66, 13:  time = 89.57975
